linenumber,timecode_in,timecode_out,text,season,episode,episode_name
180,00:10:51.065,00:10:54.466,i will see you in there.,S02,E16,Roadside Attraction
181,00:10:54.467,00:10:58.770,"- hey, what's with the mopey mug, kid? - stan, you gotta help me.",S02,E16,Roadside Attraction
182,00:10:58.773,00:11:00.605,everything you taught me worked too well.,S02,E16,Roadside Attraction
183,00:11:00.607,00:11:02.508,i think candy just asked me out on a date.,S02,E16,Roadside Attraction
184,00:11:02.509,00:11:06.778,"- hey, look at this little champion. - what? no. i mean...",S02,E16,Roadside Attraction
185,00:11:06.780,00:11:09.114,"candy's great, she's sweet, and she's smart,",S02,E16,Roadside Attraction
186,00:11:09.115,00:11:11.783,but i never thought of her like that.,S02,E16,Roadside Attraction
187,00:11:11.785,00:11:14.119,this is all moving way too fast.,S02,E16,Roadside Attraction
188,00:11:15.623,00:11:17.789,"okay, i just need to be honest with her,",S02,E16,Roadside Attraction
189,00:11:17.792,00:11:20.426,and tell her i'm not ready for all this.,S02,E16,Roadside Attraction
190,00:11:20.427,00:11:23.361,don't you see what's happening here?,S02,E16,Roadside Attraction
191,00:11:23.364,00:11:25.565,that's your dumb obsession with wendy gettin',S02,E16,Roadside Attraction
192,00:11:25.566,00:11:27.765,"in the way of your future. if you wanna move on,",S02,E16,Roadside Attraction
193,00:11:27.768,00:11:30.230,you gotta say yes to whatever comes your way.,S02,E16,Roadside Attraction
194,00:11:30.476,00:11:32.615,speaking of which...,S02,E16,Roadside Attraction
195,00:11:34.106,00:11:38.277,"- but i don't wanna lead her on. - uh-uh-uh, watch and learn.",S02,E16,Roadside Attraction
196,00:11:38.278,00:11:42.847,"whoa, i seem to have lost my number. can i borrow yours?",S02,E16,Roadside Attraction
197,00:11:42.850,00:11:47.286,you are a riot. what brings you here?,S02,E16,Roadside Attraction
198,00:11:47.288,00:11:50.456,we don't normally get men this handsome round these parts.,S02,E16,Roadside Attraction
199,00:11:50.457,00:11:53.493,"well, darlene, between you and",S02,E16,Roadside Attraction
200,00:11:53.494,00:11:56.528,"me, what i'm doin' here is a little secret.",S02,E16,Roadside Attraction
201,00:11:56.529,00:11:59.764,"oh, you seem like a man with secrets.",S02,E16,Roadside Attraction
202,00:12:01.268,00:12:04.535,"- ugh! - you know, i'm going on a break.",S02,E16,Roadside Attraction
203,00:12:04.538,00:12:07.639,you wanna take the sky tram up to widow's peak?,S02,E16,Roadside Attraction
204,00:12:07.642,00:12:12.144,"take my advice or don't, but clearly, i know what i'm doing.",S02,E16,Roadside Attraction
205,00:12:12.145,00:12:14.212,"oh, fancy.",S02,E16,Roadside Attraction
206,00:12:21.388,00:12:25.323,"oh, i can't believe this is happening. a real date.",S02,E16,Roadside Attraction
207,00:12:25.326,00:12:26.859,i wonder what they'll name the baby.,S02,E16,Roadside Attraction
208,00:12:26.860,00:12:31.697,"if i had a baby, i would name it grenda 2: the sequel.",S02,E16,Roadside Attraction
209,00:12:31.698,00:12:34.432,you would make such a good mother.,S02,E16,Roadside Attraction
210,00:12:35.934,00:12:39.187,- this place is so enchanting. - sort of confused,S02,E16,Roadside Attraction
211,00:12:39.216,00:12:41.306,"by the phrase ""new mummies daily"" though.",S02,E16,Roadside Attraction
212,00:12:41.307,00:12:42.640,"i mean, how does that even work?",S02,E16,Roadside Attraction
213,00:12:42.643,00:12:44.876,this mountain's full of mysteries.,S02,E16,Roadside Attraction
214,00:12:44.879,00:12:47.946,like why is my head falling on your shoulder?,S02,E16,Roadside Attraction
215,00:12:47.947,00:12:52.317,"- beeoop. - uh, yep, this is what i want.",S02,E16,Roadside Attraction
216,00:12:52.318,00:12:54.687,this is all part of the plan and stuff.,S02,E16,Roadside Attraction
217,00:12:54.688,00:12:57.889,"- oh, dipper, hey. - corn maze girl.",S02,E16,Roadside Attraction
218,00:12:57.892,00:13:01.894,"- i was wondering when you'd call. - dipper, who is this?",S02,E16,Roadside Attraction
219,00:13:01.895,00:13:04.740,"nobody. i mean, uh... somebody, but...",S02,E16,Roadside Attraction
220,00:13:04.774,00:13:08.200,dipper! i didn't recognize you right-side up.,S02,E16,Roadside Attraction
221,00:13:08.201,00:13:09.967,you'll never guess where my mom gave birth.,S02,E16,Roadside Attraction
222,00:13:09.970,00:13:13.772,"- hey, who are these girls? - dipper, why haven't you called?",S02,E16,Roadside Attraction
223,00:13:13.774,00:13:16.274,did our romantic log ride mean nothing to you?,S02,E16,Roadside Attraction
224,00:13:16.277,00:13:19.644,"i can't believe it. you agreed to go on a date with me,",S02,E16,Roadside Attraction
225,00:13:19.647,00:13:21.647,and you are seeing all these other girls?,S02,E16,Roadside Attraction
226,00:13:21.649,00:13:23.916,"well, answer us. which one of us do you like?",S02,E16,Roadside Attraction
227,00:13:23.918,00:13:26.217,i... i like all of you.,S02,E16,Roadside Attraction
228,00:13:26.220,00:13:29.254,"i mean, i don't like any of you. i mean...",S02,E16,Roadside Attraction
229,00:13:29.255,00:13:30.788,i was trying to learn how to talk to girls.,S02,E16,Roadside Attraction
230,00:13:32.293,00:13:34.259,- unbelievable. - so gross.,S02,E16,Roadside Attraction
231,00:13:34.260,00:13:35.727,what a jerk.,S02,E16,Roadside Attraction
232,00:13:35.730,00:13:39.230,"dipper pines, i thought you were a nice guy,",S02,E16,Roadside Attraction
233,00:13:39.232,00:13:42.124,but i guess you only care about yourself.,S02,E16,Roadside Attraction
234,00:13:42.902,00:13:47.405,"uh, candy, wait. i messed everything up.",S02,E16,Roadside Attraction
235,00:13:47.408,00:13:49.942,i gotta find stan. he'll know what to do.,S02,E16,Roadside Attraction
236,00:13:49.943,00:13:54.746,"oh, are you sure you wanna go this deep into the forest?",S02,E16,Roadside Attraction
237,00:13:54.749,00:13:57.448,"- it's so scary. - ha. don't worry, toots.",S02,E16,Roadside Attraction
238,00:13:57.451,00:13:59.951,that spider people stuff is just an urban legend.,S02,E16,Roadside Attraction
239,00:13:59.953,00:14:02.019,i can't believe people fall for it.,S02,E16,Roadside Attraction
240,00:14:02.022,00:14:03.788,you're so brave.,S02,E16,Roadside Attraction
241,00:14:03.791,00:14:05.957,what can i say? i'm a real catch.,S02,E16,Roadside Attraction
242,00:14:05.960,00:14:07.725,yes.,S02,E16,Roadside Attraction
243,00:14:07.727,00:14:09.628,the catch of the day.,S02,E16,Roadside Attraction
244,00:14:09.629,00:14:12.683,"uh, i think your contacts fell out.",S02,E16,Roadside Attraction
245,00:14:15.469,00:14:18.537,"uh, have you seen an old guy around here?",S02,E16,Roadside Attraction
246,00:14:18.538,00:14:20.706,"big ears, orange nose, a real know-it-all.",S02,E16,Roadside Attraction
247,00:14:22.542,00:14:24.842,"uh-uh-uh. flame retardant raccoon says,",S02,E16,Roadside Attraction
248,00:14:24.845,00:14:27.312,don't hug forest fires.,S02,E16,Roadside Attraction
249,00:14:29.649,00:14:32.384,"stan, where are you? i need your advice.",S02,E16,Roadside Attraction
250,00:14:32.385,00:14:34.820,grunkle stan?,S02,E16,Roadside Attraction
251,00:14:34.822,00:14:36.788,"hey, buddy boy.",S02,E16,Roadside Attraction
252,00:14:36.790,00:14:38.956,remember how we were talkin' about my technique?,S02,E16,Roadside Attraction
253,00:14:38.959,00:14:41.692,"well, sometimes it leads to unexpected consequences.",S02,E16,Roadside Attraction
254,00:14:41.695,00:14:43.629,"yeah, you can say that again. where are you?",S02,E16,Roadside Attraction
255,00:14:43.630,00:14:45.496,"the good news is, i've solved the mystery",S02,E16,Roadside Attraction
256,00:14:45.499,00:14:46.899,of where oregon's mummies come from.,S02,E16,Roadside Attraction
257,00:14:46.900,00:14:48.366,"the bad news is,",S02,E16,Roadside Attraction
258,00:14:48.369,00:14:50.402,i'm about to become one.,S02,E16,Roadside Attraction
259,00:14:50.403,00:14:53.038,turns out darlene is one of those spider people.,S02,E16,Roadside Attraction
260,00:14:53.039,00:14:55.650,"but beyond that, the date's been okay.",S02,E16,Roadside Attraction
261,00:14:57.201,00:15:00.096,"wait, wait, wait. darlene's a spider person?",S02,E16,Roadside Attraction
262,00:15:00.097,00:15:03.231,- how is that possible? - i don't know.,S02,E16,Roadside Attraction
263,00:15:03.234,00:15:04.966,"one minute, we're having a perfect date,",S02,E16,Roadside Attraction
264,00:15:04.969,00:15:07.102,"and the next minute, she's growing extra legs",S02,E16,Roadside Attraction
265,00:15:07.105,00:15:09.304,"and encasing me in webbing. women, right?",S02,E16,Roadside Attraction
266,00:15:09.307,00:15:13.308,- you couldn't tell she was a spider?! - i was blinded by flattery.,S02,E16,Roadside Attraction
267,00:15:13.311,00:15:15.610,also this acid she spit in my face.,S02,E16,Roadside Attraction
268,00:15:15.613,00:15:17.312,i'm up the mountain at widow's peak.,S02,E16,Roadside Attraction
269,00:15:17.315,00:15:19.881,"all right, i'm gonna find you. stay put!",S02,E16,Roadside Attraction
270,00:15:21.250,00:15:23.418,you got it.,S02,E16,Roadside Attraction
271,00:15:23.421,00:15:26.522,uh-uh. trying to escape?,S02,E16,Roadside Attraction
272,00:15:27.624,00:15:32.227,you tricked me. i'm 80% certain you don't really love me at all.,S02,E16,Roadside Attraction
273,00:15:32.230,00:15:34.963,ha! men will fall for anything.,S02,E16,Roadside Attraction
274,00:15:34.966,00:15:37.133,"""you're so funny. great story.",S02,E16,Roadside Attraction
275,00:15:37.134,00:15:40.068,"i love a man with shoulder hair.""",S02,E16,Roadside Attraction
276,00:15:40.071,00:15:43.105,you... you didn't mean it about my shoulder hair?,S02,E16,Roadside Attraction
277,00:15:43.106,00:15:45.240,"tell me, stan, before i transformed,",S02,E16,Roadside Attraction
278,00:15:45.243,00:15:47.610,who'd you think was in charge?,S02,E16,Roadside Attraction
279,00:15:47.611,00:15:51.614,"you, with your cheesy lines and fake confidence?",S02,E16,Roadside Attraction
280,00:15:51.615,00:15:55.985,"i'm the master pick-up artist here. sorry, toots.",S02,E16,Roadside Attraction
281,00:15:55.986,00:15:58.687,"this time, you're getting used for your body,",S02,E16,Roadside Attraction
282,00:15:58.688,00:16:01.524,"which, to my weird species, is food.",S02,E16,Roadside Attraction
283,00:16:01.525,00:16:04.559,allow me to slip into something more horrifying.,S02,E16,Roadside Attraction
284,00:16:08.298,00:16:10.298,i wonder what beverage pairs well,S02,E16,Roadside Attraction
285,00:16:10.301,00:16:13.001,with a vintage 70-something-year-old man.,S02,E16,Roadside Attraction
286,00:16:13.004,00:16:14.636,be right back.,S02,E16,Roadside Attraction
287,00:16:15.725,00:16:18.340,"come on, dipper, where are you?",S02,E16,Roadside Attraction
288,00:16:18.341,00:16:20.860,i feel like such a fool. i should have,S02,E16,Roadside Attraction
289,00:16:20.860,00:16:23.379,known to guard my heart in a cage of ice.,S02,E16,Roadside Attraction
290,00:16:23.380,00:16:27.316,"there, there. let my calming voice soothe you.",S02,E16,Roadside Attraction
291,00:16:27.317,00:16:28.951,it is helping.,S02,E16,Roadside Attraction
292,00:16:28.952,00:16:30.485,"girls, there you are.",S02,E16,Roadside Attraction
293,00:16:30.488,00:16:33.522,"- betrayer! - oh, you. what do you want?",S02,E16,Roadside Attraction
294,00:16:33.524,00:16:37.058,"- i need your help. - with what, some sick jealousy trip?",S02,E16,Roadside Attraction
295,00:16:37.061,00:16:39.394,"- yes, sing it, candy! - testify!",S02,E16,Roadside Attraction
296,00:16:39.397,00:16:43.065,"look, i'm so sorry about everything, but stan's in trouble.",S02,E16,Roadside Attraction
297,00:16:43.067,00:16:46.235,"you can totally kill me later, but right now, he needs us.",S02,E16,Roadside Attraction
298,00:16:46.236,00:16:48.203,i'll explain on the way.,S02,E16,Roadside Attraction
299,00:16:55.178,00:16:57.546,"please. i don't know if you're really up there or not,",S02,E16,Roadside Attraction
300,00:16:57.548,00:17:00.716,"but if you are, please save me, paul bunyan.",S02,E16,Roadside Attraction
301,00:17:00.717,00:17:02.551,mr. pines!,S02,E16,Roadside Attraction
302,00:17:02.552,00:17:04.487,"whoa, did that really work?",S02,E16,Roadside Attraction
303,00:17:08.057,00:17:10.659,"quick, before the rest of the venom sets in.",S02,E16,Roadside Attraction
304,00:17:12.761,00:17:15.163,no! where are you?,S02,E16,Roadside Attraction
305,00:17:16.766,00:17:20.368,"the sky tram, everybody on. i have a plan.",S02,E16,Roadside Attraction
306,00:17:20.371,00:17:23.204,"- ha ha, yeah! - perfect.",S02,E16,Roadside Attraction
307,00:17:23.207,00:17:25.508,"ride like the wind, sky tram!",S02,E16,Roadside Attraction
308,00:17:27.044,00:17:29.711,"welcome to trambience,",S02,E16,Roadside Attraction
309,00:17:29.713,00:17:31.614,the world's slowest treetop tram ride.,S02,E16,Roadside Attraction
310,00:17:31.615,00:17:35.317,enjoy the sights at 0.1 miles per hour.,S02,E16,Roadside Attraction
311,00:17:35.318,00:17:37.152,"move, move, move!",S02,E16,Roadside Attraction
312,00:17:37.153,00:17:39.421,can't this thing go any faster?,S02,E16,Roadside Attraction
313,00:17:39.423,00:17:41.690,"no, it can't. this is trambience.",S02,E16,Roadside Attraction
314,00:17:51.233,00:17:55.611,enjoying the view? take a picture.,S02,E16,Roadside Attraction
315,00:17:59.209,00:18:02.044,- we're doomed! - we're all gonna die!,S02,E16,Roadside Attraction
316,00:18:03.547,00:18:05.314,listen carefully.,S02,E16,Roadside Attraction
317,00:18:05.316,00:18:07.816,this sky tram has an emergency drop switch.,S02,E16,Roadside Attraction
318,00:18:07.817,00:18:10.818,below us is oregon's largest paul bunyan statue.,S02,E16,Roadside Attraction
319,00:18:10.820,00:18:14.789,"and old reliable goes off in five, four...",S02,E16,Roadside Attraction
320,00:18:14.791,00:18:16.825,"candy, wait! don't pull that lever.",S02,E16,Roadside Attraction
321,00:18:16.826,00:18:19.728,"- kid, are you crazy? - now!",S02,E16,Roadside Attraction
322,00:18:38.118,00:18:40.354,nooo!,S02,E16,Roadside Attraction
323,00:18:41.817,00:18:44.219,"my only weakness, a giant boot.",S02,E16,Roadside Attraction
324,00:18:44.221,00:18:49.166,a giant newspaper or a giant cup would also have been pretty bad.,S02,E16,Roadside Attraction
325,00:18:50.093,00:18:52.094,thank you for riding trambience sky tram.,S02,E16,Roadside Attraction
326,00:18:52.096,00:18:54.762,"tell your friends it was a boring, boring ride.",S02,E16,Roadside Attraction
327,00:18:54.765,00:18:57.865,"kid, that was ingenious! how'd you know that would work?",S02,E16,Roadside Attraction
328,00:18:57.867,00:19:01.103,"""useless travel pamphlets.""",S02,E16,Roadside Attraction
329,00:19:01.105,00:19:03.404,stanley.,S02,E16,Roadside Attraction
330,00:19:04.874,00:19:07.710,i'm sorry. i don't know what came over me.,S02,E16,Roadside Attraction
331,00:19:07.711,00:19:11.512,"- you'll let me out, right? - what? after all that?",S02,E16,Roadside Attraction
332,00:19:11.515,00:19:13.848,"seriously, do i look like an amnesiac?",S02,E16,Roadside Attraction
333,00:19:13.851,00:19:17.619,you're so funny.,S02,E16,Roadside Attraction
334,00:19:17.622,00:19:19.887,have you ever considered becoming a comedian?,S02,E16,Roadside Attraction
335,00:19:19.890,00:19:25.193,"you know, i actually have. comedy is too subtle these days.",S02,E16,Roadside Attraction
336,00:19:25.195,00:19:27.730,my style involves more over-sized props.,S02,E16,Roadside Attraction
337,00:19:27.731,00:19:29.897,"- hey, let me get you out... - no!",S02,E16,Roadside Attraction
338,00:19:29.900,00:19:31.666,"oh, yeah, right.",S02,E16,Roadside Attraction
339,00:19:31.669,00:19:34.836,"you win this round, stan, but mark my words.",S02,E16,Roadside Attraction
340,00:19:34.838,00:19:36.904,"as long as there's men like you out there,",S02,E16,Roadside Attraction
341,00:19:36.906,00:19:38.874,"with their dumb one-liners,",S02,E16,Roadside Attraction
342,00:19:38.875,00:19:41.576,"and pick-up moves, i'll never run out of prey.",S02,E16,Roadside Attraction
343,00:19:41.578,00:19:45.180,"get in the car, get in the car!",S02,E16,Roadside Attraction
344,00:20:00.696,00:20:05.601,"all right, kid, i gotta admit something. i'm no expert on women.",S02,E16,Roadside Attraction
345,00:20:05.603,00:20:07.603,"truth is, i've been divorced once,",S02,E16,Roadside Attraction
346,00:20:07.605,00:20:09.438,and slapped more times than i can remember.,S02,E16,Roadside Attraction
347,00:20:09.440,00:20:12.941,"confidence can buy you a lot, but at the end of the day,",S02,E16,Roadside Attraction
348,00:20:12.942,00:20:15.210,pick-up artists tend to get our heads bitten off.,S02,E16,Roadside Attraction
349,00:20:15.211,00:20:20.189,"- when it comes to women, i'm a failure. - hey, we're both failures.",S02,E16,Roadside Attraction
350,00:20:20.750,00:20:23.685,"you know, even if your dating tips were bad,",S02,E16,Roadside Attraction
351,00:20:23.688,00:20:26.587,i actually haven't thought about wendy all day.,S02,E16,Roadside Attraction
352,00:20:26.589,00:20:28.790,"plus, you did teach me to be more confident.",S02,E16,Roadside Attraction
353,00:20:28.792,00:20:31.988,i guess i just need to learn to use that power for good.,S02,E16,Roadside Attraction
354,00:20:34.596,00:20:38.558,"hey, i found a pamphlet i don't think you've read yet.",S02,E16,Roadside Attraction
355,00:20:42.672,00:20:43.905,"it's okay, dipper.",S02,E16,Roadside Attraction
356,00:20:43.907,00:20:47.209,the open road makes people do crazy things.,S02,E16,Roadside Attraction
357,00:20:47.211,00:20:49.978,"plus, after seeing you flee the spider like a baby,",S02,E16,Roadside Attraction
